date,B0,chl_max,z_max,sig
2003-01-20,1.2596998735336975,0.10697149729564316,6.255792458568432,4.086175231793019
2005-01-10,2.8154309882078072,4.4594063731503395,20.999999920004885,83.05023540431786
2006-01-09,2.6982181886018943,0.33641361045971074,11.336818585790558,2.0001859910377506
2007-01-15,1.3925038445145792,1.8873811590917482,9.461415732884086,22.464492412304985
2008-01-08,0.7087075613682958,0.11543853603187461,1.9410161988516412,2.6558024502558975
2009-01-21,5.508145181336581e-05,2.427500016807031,18.123923489954898,38.42691418143168
2010-01-19,1.2199336738927605e-08,1.1085672994460714,13.329911107598118,38.55281278533301
2011-01-10,1.5142931942656137,0.777524862657882,3.031428666820564,8.14883251731002
2012-01-11,1.4874822339415774,0.17724895252116624,20.854511858231316,2.0245550768208016
2003-02-20,0.8856303111091639,0.0036570256795056743,20.365648720090345,2.000002444413494
2004-02-04,0.7583437242706548,0.26262719195881784,9.958005505341688,9.806046056589565
2004-02-25,0.8165647013242053,0.04953588395358132,4.078506819100562,2.000066057732567
2005-02-07,1.097431767383382e-07,5.522604860768222,14.541362948064734,23.641280427978945
2006-02-06,0.8632587135947654,0.16651540012093663,11.943285849273078,8.84147268006262
2007-02-20,2.2878258486318273,0.7866646220623372,11.635370626656266,19.704284495136093
2008-02-11,1.1849514626353197,0.13544110613071425,3.4952773632397407,2.0000002174426736
2009-02-16,2.0478695239125546,0.09088737561754692,20.99407804717851,2.001564613868065
2010-02-24,1.2138403052665732,0.692093132019925,6.196018565752452,3.6352300877745645
2011-02-14,1.0120218474770148,2.6499055233909163,4.237709555263478,6.625951684330551
2012-02-23,2.6550544648040394e-08,1.438641004237306,17.03422606578561,35.346391776804644
2003-03-10,1.4071024183718028,4.441545865273073,0.45806437848822523,10.350443768487276
2003-03-24,1.9882136741044345,13.326519751602216,3.9037304947850053,7.576233944514244
2004-03-11,0.8312940303964691,0.870674688412624,12.283330768771117,15.645094495464809
2004-03-29,2.0217769127031233,1.044026310489198,20.999999070979733,11.497924753864883
2005-03-07,1.29700996861073,1.9320414197395692,20.999999975761774,40.27404810273736
2005-03-21,3.972599738496671,4.785989908408709,8.251401427179303,8.36522452312418
2006-03-15,0.4635024105062719,0.03329025826312415,3.979452337073933,2.0000000000114304
2006-03-27,0.42974764870687954,0.9045359930684926,4.773574296391844,5.522398210390869
2007-03-06,3.33928002736618,0.6375223813278507,17.28466067561785,2.3694574811194493
2007-03-22,4.811676667888479,2.9445073853555557,-4.998936618643841,3.5278188423098484
2008-03-03,1.9731137303670787,2.367355918196891,3.9739470475195935,22.24236852256028
2008-03-31,2.3870535146254337,1.7164523148683606,3.8539912092028037,4.266692600421113
2009-03-02,0.7887112101976986,0.6356174906750692,-4.9999999964826145,13.131854135989911
2009-03-17,2.6443027167902686,2.4022465410402103,7.819722660467235,6.310672218886895
2010-03-29,3.4120613467739136,5.368554631954161,5.824480496138168,7.766391607394018
2011-03-08,3.13783208654078,0.36213301930571273,10.000963466959933,4.574787276881594
2011-03-28,2.4412999157745734,15.568268266590982,3.33406613029853,7.067164224073379
2012-03-08,3.2044095487547726e-05,3.8709171650107725,15.875444360117987,37.59296361494243
2012-03-19,1.1055111340467796,7.530401166984407,5.893689065505462,13.31199097888166
2003-04-14,2.255248767828837,1.2632924335911528,-4.999999999999619,10.21276073850171
2003-04-28,2.949888292931865,14.866408609318608,4.1838886387604335,4.275565707837081
2004-04-14,0.0020772294240831942,7.241098209630903,13.479141819321113,29.359082730831965
2004-04-26,9.205393948849973e-07,6.3195727113637,10.793920857787302,12.668060681949047
2005-04-04,3.1417417562983005,10.249235318654495,6.170493591166822,4.136332944390893
2005-04-18,7.233025755602381,9.732827857127567,2.1314591402862977,2.3753049722373905
2005-04-26,4.510215451853042,25.918049664826608,2.7421386049296386,2.0000000096933026
2006-04-18,7.233025755602381,9.732827857127567,2.1314591402862977,2.3753049722373905
2006-04-24,3.0859017217224456,13.40307532775473,-0.042833886844592224,6.686797175173907
2007-04-02,2.8044102474039896,6.712762564108971,5.3645485810124,8.800374900980033
2007-04-16,3.8549118751621267,10.763272011340472,2.9738478909313333,2.000000001321861
2008-04-09,1.712308857798682,5.360285986136832,6.20632960301173,15.999615659738348
2008-04-21,2.7636843447855073,8.43911769558313,-0.1605057799712568,4.949993495134913
2009-04-06,4.5469359714380255,1.6198491202394443,1.7766753288631905,2.0000000230220527
2009-04-21,2.0179834140782376,7.230507767612768,6.9206754769372685,6.0084545270161955
2010-04-06,3.063708630918432,3.422290280157949,6.790607279083731,5.8294190967803035
2010-04-19,4.696270413264146,11.794703526366762,2.847412895934794,3.6227312773331715
2011-04-18,3.3002118601893864,7.340557401478047,5.795588652573535,5.549780889009653
2012-04-26,0.06942897963020082,9.164229655407166,0.5615843740330821,28.50372198774757
2003-05-12,1.7118319816503014,4.9479582260753245,10.577076218562903,2.000000000058354
2003-05-27,0.7028301390734485,6.710376819315337,3.4594674906280733,3.4928681044344576
2004-05-10,7.298176449529485,3.7399155883861743,6.498881329730123,6.194328205595937
2004-05-25,2.2817178260736686,4.333515908259726,6.279317303138916,5.866261626566436
2005-05-17,0.9770730711540282,12.99795192201966,3.8528946783164226,3.943503549213686
2006-05-15,0.0005758899006609657,1.5033508619730365,7.584013493660464,18.85892187438643
2007-05-21,2.265407779797743e-08,4.7444078972098955,11.953595122677878,8.651431910629894
2008-05-13,1.2114039063852742,5.219571578558061,8.787857074574996,3.6248790078406774
2008-05-22,1.0873910369540003,3.9078887420451367,2.8621539924769013,2.4120207840195436
2009-05-12,0.6125340255575114,4.747134894984958,9.062855945050018,8.204846459176187
2009-05-25,0.42882257171433,1.720575603675471,11.089796836822675,8.481183368290603
2010-05-03,2.3730206817056803,8.566738053632445,6.562374027673634,7.904867666040029
2010-05-17,0.854451558888865,4.894658667990215,7.522453378272304,9.692132643582736
2011-05-02,2.5390082403317793,9.920504980142866,11.866198751621088,4.795213418339556
2011-05-11,2.4305026872365834,12.70758943863299,11.247548171887859,2.0839740863485527
2011-05-30,1.9265119194543063,14.686863227671504,17.617008187260836,2.569511414247692
2012-05-24,0.42442761011733476,1.2372833065145552,3.315896713828681,2.0000000011239276
2003-06-10,1.813446100096375,32.190436304635874,7.438509747004711,2.000000000076412
2003-06-23,2.73833402117021,9.055193356798425,7.166054569940378,2.257190797779968
2004-06-07,1.2206303859900534,4.116730334662824,11.967025078392155,5.443065003023743
2004-06-21,1.696386693979524,4.9118534296545535,8.456339609945658,6.132567058930022
2005-06-06,0.7559777941583484,8.930404339707597,9.388583971062438,3.2568213864169198
2005-06-20,0.17706869705974304,1.6602779288538152,8.465978608724765,10.322012592836414
2006-06-06,0.3864895274805358,1.618477647853361,5.606591664416638,8.29426837123786
2006-06-12,0.9963125193431142,6.708440778335761,12.078169664855572,5.344751916979488
2007-06-04,4.146717171991487e-08,7.5355494929075695,11.892148919083475,8.612626005921207
2007-06-12,8.888555548076184e-10,5.746320136576293,20.99999995474202,16.90772323916197
2008-06-02,0.6468209752137628,5.618256988883096,6.6896039550524256,8.81634230295331
2008-06-17,1.31561930429706,3.6938643741588923,8.192892049008789,8.740304052815656
2009-06-18,6.808744196214623e-05,3.8384635573153463,11.66210188551829,11.524158668263146
2009-06-29,2.380552947866917,6.659398705747124,6.21749880285035,3.3744391966393277
2010-06-09,1.458136661792093,3.3598446152556125,9.131973857163446,3.2817296454868248
2010-06-28,0.7378611720054717,2.130600667008656,5.190896080679589,5.140981863412306
2011-06-07,0.00015259820297591395,3.619809815885542,13.586232924390576,15.362025784979979
2011-06-20,0.802185383714694,3.2292947991724565,9.890931141007927,9.092070410848622
2012-06-18,0.3216294649171601,0.6552027033832661,12.531169290704018,4.49102482598797
2012-06-27,0.4347662782077556,8.835803505637601,9.063192359561503,6.015532740151221
2003-07-07,0.6521885352259403,5.033544064525483,7.77381109635589,6.498810835342089
2003-07-22,2.6403596403553466,12.501911303414484,8.950326145194186,3.079082619978263
2004-07-06,1.1213021310098972,4.715623936571911,6.8529509072658685,4.219463567047869
2004-07-19,2.1780317512590917,4.771583125481251,11.755071206351053,2.4362783842686913
2005-07-04,1.549678995572606,11.210712553754684,16.464545416747963,4.882875384243791
2005-07-18,0.42227969388781944,8.209478800020673,11.594355904725525,6.961254172075756
2006-07-04,1.4877824184736852,8.933415911541006,10.737024820675936,4.264286469096913
2006-07-18,1.395214027369338,10.168652723790373,5.325607537827472,3.6360842184226003
2007-07-09,1.0465743828774408,28.302746787860684,7.085490690296976,11.201451254879427
2007-07-25,3.5038535865070997,6.85306527716018,17.580249461577914,8.555839178180996
2008-07-10,0.7296906178703324,4.645350264649378,14.73612941153635,8.913060423279052
2008-07-28,1.1312610716565103e-08,5.723123431985867,15.004123361128247,12.642295634744997
2009-07-06,1.2285001659760182,8.092536608806386,9.05882224756298,5.6588192520771985
2009-07-20,1.055718742018375e-07,6.600777746289599,10.460803091939415,11.435934768383014
2010-07-13,2.2356316214717945e-07,4.291964619352448,15.41627785401602,9.070841148653466
2010-07-28,2.670728774787542,3.503614426319278,8.27732049539337,2.0000000110960743
2011-07-04,0.7054108408223485,5.348666516278471,10.2489930935935,6.567791412770263
2011-07-27,8.66289021636418e-05,5.389254095089327,6.200978948403195,18.745130183156924
2012-07-09,0.8045738166449287,7.514904792444726,6.40745807414658,8.322143537941848
2012-07-25,1.5253489783502259,12.549794245146119,1.9825833695828325,4.917361959956692
2003-08-04,2.221370454161171,10.137429473728103,8.13761140692167,2.0000000000001665
2003-08-20,0.539844135528324,4.305075913305605,5.277586816625835,7.047328543838343
2004-08-10,2.600942937284509,9.89179243520435,20.407945592837383,6.88027794655182
2004-08-23,9.033509248735188e-07,5.378160787569503,8.049243806735413,14.862199011805743
2005-08-09,1.2010226607749088,13.036020968201544,7.475475204244957,5.306342694145355
2005-08-22,0.7731199792402799,3.070817284389623,3.535016010968401,9.424101127938634
2007-08-06,4.439496935369278,10.70236300499042,20.999999999991925,5.7219866545135405
2007-08-27,1.9465321605640815,9.907988222341988,13.57615504477362,7.275405213530147
2008-08-06,3.907927176478865e-08,4.291414669273128,6.94154058321743,14.629920278581054
2008-08-18,1.1874981822861206,5.4096075453475505,10.723505991589379,6.670457071970595
2009-08-13,4.42145459349968,6.937173692387851,14.969479515566425,4.95330914953977
2009-08-31,1.9191456258008432,5.711607225281253,13.910112114588806,5.294312850702985
2010-08-09,0.6403173047625362,3.5204995287230636,12.357210190810282,10.024179576058543
2010-08-26,0.814181826664432,3.8352541040277464,10.172866719891138,8.796378025600664
2011-08-16,1.0329336931420842e-10,4.859365477455624,8.028038567702438,15.5176736091791
2012-08-13,1.599770247928308,5.873118682824906,5.967177759322159,5.140542974185155
2012-08-28,1.712053320043656,3.032160865110221,5.717252253071617,7.201671179081609
2003-09-15,0.5903597226324357,2.3811148685169368,5.541987652198517,8.928705099313825
2003-09-29,0.3897546602825722,2.3780762821892822,3.7884517033646077,10.621460437736564
2004-09-06,1.873539605038254,7.125772638727087,9.417894822031375,3.9465684631504914
2004-09-20,0.2844298985610971,8.358911139513088,5.717500104949493,11.270603914275862
2005-09-05,1.1526394311936157,7.1179078947954295,9.192355537608197,3.9532664987791897
2005-09-27,0.5700159034851338,7.594850808454099,8.367261457461106,5.505974904979142
2006-09-04,0.5780652830692239,3.7325180245289014,11.633916275695059,11.290828420607053
2006-09-20,0.5802152897030296,2.4364219758642838,5.952261411370207,7.082340145111033
2007-09-17,1.5363173740438152,5.601230180714735,10.52441370155114,8.352118619872742
2008-09-09,1.6633317631942678e-07,4.260736473190996,6.080696420832046,9.957844594229277
2008-09-29,1.0296894438649162,4.328174417266571,5.041331793766989,6.683841540472491
2009-09-09,3.5508349770840955,9.21149800892594,16.129861786736274,6.08485316991767
2009-09-21,1.9100476175770015e-05,8.772283998419617,14.43657084877874,14.428914517278594
2010-09-07,0.14625625335200315,4.573941921498686,1.1571025983201286,15.132849622146372
2010-09-20,8.929388452107216e-05,3.2908810058379045,0.3540791253849973,16.300844560729562
2011-09-22,1.9505544149133044e-11,3.1169476721211016,6.606273712087626,16.506215531601246
2011-09-28,2.174487730582254,3.6980449673078724,13.059565146313426,2.000000000522627
2012-09-14,1.5866983269009791,4.516984808803284,-0.07408649335063264,3.724733241407068
2012-09-26,0.8233420834288551,6.286764539561407,3.809846636953155,5.79621677645605
2003-10-13,0.12438940631800949,3.6633258909492716,7.474465498217088,11.103361700321763
2004-10-04,9.858663286262544e-11,5.779082432438693,9.288533813605632,14.342682022103821
2004-10-20,7.065602325321771e-07,3.427984979309732,10.008568238752675,15.734213516951854
2005-10-10,2.172340732965584,3.8343883161049326,20.999994415199254,2.000001120379891
2005-10-24,0.0040059002091602175,3.148779629463827,14.96938573066589,17.589919838513225
2006-10-03,0.7438296541023381,6.229971098380185,4.602045441375093,6.996345611910256
2006-10-17,0.5666076539841798,3.7127885897645108,2.5203577329616915,7.439392763690975
2007-10-01,2.0424887261595486,15.906892344625785,5.415162159830899,15.315899537561329
2007-10-15,1.201211416456663,4.256621670717912,3.9575966394317104,9.237654390113418
2008-10-15,0.7127903971287054,5.4173727200812465,-4.999991566150544,13.719626441274865
2008-10-27,4.3040138256927335e-07,4.220715140213158,5.454221183617116,10.893723554269615
2009-10-06,0.009864278001597697,2.142964358910029,20.999999999999996,25.960810009741206
2010-10-07,2.6632880000792385e-11,1.9282560744108277,9.848189007150786,14.152556003189746
2010-10-28,1.881543965396889,0.9910684510014831,1.669890030530007,17.54042822123787
2011-10-10,3.585193905833705e-07,4.860556704656819,7.675282542929716,17.256949954908432
2012-10-11,1.812333539805925e-10,10.485350949844237,5.796963923212178,11.919291696152053
2012-10-23,1.0789830080402615e-08,8.468559299080901,6.576170665020873,11.638840385059838
2003-11-03,0.8109157094640703,7.077217570040641,9.872651543657298,42.73596810616342
2003-11-18,1.6786301152154062,8.596644124500887,6.347974424281459,7.992200752513357
2004-11-23,2.234774089888708,3.5961583408413484,0.5175342428834611,21.009219345190903
2005-11-08,0.6581414559562173,8.57656526118007,4.218408778710542,7.4780891946119175
2006-11-07,1.239174528386383,4.171126758100426,4.416964830217072,10.331981509234964
2006-11-20,1.9395707971293908e-05,6.580895072166062,7.389946334591436,18.63229600390194
2007-11-19,0.0002790192552252404,5.777782933130555,6.733381200033658,23.7197255109712
2008-11-04,2.6095377133225866e-07,4.75600244099447,2.6585494459147947,15.485342563605105
2009-11-16,0.0003503699730776302,3.2657315899824395,1.9131082536915045,21.930016315728697
2010-11-18,2.3178079836592633e-05,4.058763688421899,6.334000597503085,20.205217662044166
2011-11-17,0.16851434909873866,1.9857309963075054,5.248014861138746,5.929887454967378
2011-11-29,0.13579242919849158,1.921289765452321,5.137889475049083,6.263371508947551
2012-11-14,1.731838473301682e-09,6.2518357669591005,7.832374847955826,23.06788090127531
2012-11-26,2.412216800989161e-10,6.369561256639113,5.2808831450616385,20.798822705494324
2003-12-09,0.21997836229462261,3.5198557067180967,4.29943405546522,9.16286137920932
2004-12-13,6.411519077025724e-08,4.6634997865916406,7.909697601869273,21.24864880180029
2005-12-19,3.410714756793409,1.5249202308674459,3.219133998702581,2.0000000077485907
2006-12-11,3.464822905582926,0.7921034693660516,-4.999018260884208,76.72826804418487
2007-12-05,2.4758735523549613,0.11815568438347307,-1.611033140287898,3.157046476075892
2008-12-15,2.327919297833747,0.21194424666280454,1.4517488444448308,7.810620811596978
2009-12-07,2.3519181893079923,0.38194299275570476,20.99999999999995,9.84805434440902
2010-12-08,2.396383800336117,0.6272531633002693,2.1934084866926953,5.8750221442274535
