wl a_phy_star_GH2017 a_phy_star_Ciotti
514 0.0122184209901176 0.00826566675555373
515 0.0120887083609552 0.00817791717092983
516 0.0119589957317928 0.00809016758630592
517 0.01184284782202 0.00801159442883223
518 0.0117266999122472 0.00793302127135854
519 0.0115950090948405 0.00784393345777522
520 0.0114633182774338 0.00775484564419191
521 0.0113245625020118 0.00766097844146787
522 0.0111858067265897 0.00756711123874382
523 0.0110668328336107 0.00748662632561383
524 0.0109478589406317 0.00740614141248385
525 0.0108571448797143 0.0073447740559168
526 0.0107664308187968 0.00728340669934976
527 0.010659043456963 0.00721075998441058
528 0.0105516560951293 0.0071381132694714
529 0.0104550074694789 0.00707273122602613
530 0.0103583588438285 0.00700734918258087
531 0.0102625580131399 0.0069425406658325
532 0.0101667571824514 0.00687773214908412
533 0.010059087222297 0.00680489425857931
534 0.00995141726214265 0.0067320563680745
535 0.00982989998427812 0.00664985087485385
536 0.0097083827064136 0.0065676453816332
537 0.00959732156641183 0.00649251338434083
538 0.00948626042641007 0.00641738138704847
539 0.00937237330320216 0.00634033763409981
540 0.00925848617999425 0.00626329388115116
541 0.00913809929541218 0.00618185309019302
542 0.00901771241083012 0.00610041229923489
543 0.00890580347586651 0.00602470677524564
544 0.00879389454090291 0.00594900125125639
545 0.00867237726303838 0.00586679575803573
546 0.00855085998517386 0.00578459026481508
547 0.0084324512888361 0.00570448770281635
548 0.00831404259249834 0.00562438514081762
549 0.00816709146577845 0.00552497384669032
550 0.00802014033905856 0.00542556255256302
551 0.00786668945096453 0.00532175422042625
552 0.00771323856287049 0.00521794588828947
553 0.00755724428989091 0.00511241697606203
554 0.00740125001691134 0.00500688806383459
555 0.00723819078591639 0.00489657976246641
556 0.00707513155492143 0.00478627146109823
557 0.00692535444499539 0.00468494841131464
558 0.00677557733506935 0.00458362536153105
559 0.00665773383537282 0.00450390515066358
560 0.0065398903356763 0.00442418493979611
561 0.0064039605434604 0.00433222949272835
562 0.0062680307512445 0.0042402740456606
563 0.00612899237750184 0.00414621566737093
564 0.00598995400375917 0.00405215728908125
565 0.00588906640329956 0.00398390761215155
566 0.00578817880283994 0.00391565793522184
567 0.00567203089306711 0.00383708477774815
568 0.00555588298329427 0.00375851162027446
569 0.0054801466333694 0.00370727656868577
570 0.00540441028344454 0.00365604151709708
571 0.00533121731840521 0.00360652704559906
572 0.00525802435336588 0.00355701257410104
573 0.0052099826388613 0.00352451272794404
574 0.00516194092435672 0.00349201288178704
575 0.00514978919657027 0.00348379233246498
576 0.00513763746878382 0.00347557178314291
577 0.00510061708878323 0.00345052778404546
578 0.00506359670878264 0.003425483784948
579 0.00504692340786635 0.00341420442657587
580 0.00503025010695005 0.00340292506820373
581 0.00501103342114822 0.00338992512974093
582 0.00499181673534639 0.00337692519127813
583 0.00494320982420058 0.00334404299398987
584 0.00489460291305477 0.00331116079670161
585 0.00489488551137538 0.00331135197226724
586 0.004895168109696 0.00331154314783286
587 0.00487906000542093 0.00330064614059199
588 0.00486295190114587 0.00328974913335111
589 0.00483808324893173 0.00327292568357572
590 0.0048132145967176 0.00325610223380033
591 0.00475132556450288 0.00321423478492749
592 0.00468943653228815 0.00317236733605465
593 0.00464817717747834 0.00314445570347275
594 0.00460691782266852 0.00311654407089085
595 0.00456113689472887 0.00308557362925889
596 0.00451535596678921 0.00305460318762692
597 0.0044630752774754 0.00301923570798548
598 0.00441079458816159 0.00298386822834403
599 0.00438281735442069 0.00296494184734672
600 0.00435484012067979 0.00294601546634941
601 0.00434438398281703 0.00293894197042112
602 0.00433392784495427 0.00293186847449283
603 0.00435286193243549 0.00294467723739
604 0.0043717960199167 0.00295748600028717
605 0.00439609947548961 0.0029739270989313
606 0.00442040293106251 0.00299036819757543
607 0.00446929244052894 0.00302344157042932
608 0.00451818194999536 0.00305651494328321
609 0.004589679325111 0.00310488236138746
610 0.00466117670022664 0.0031532497794917
611 0.00473578265686904 0.00320372012881787
612 0.00481038861351145 0.00325419047814404
613 0.00488810315168062 0.00330676375869213
614 0.00496581768984979 0.00335933703924022
615 0.00505229277595803 0.00341783676232282
616 0.00513876786206628 0.00347633648540543
617 0.00522043877672406 0.00353158622387233
618 0.00530210969138185 0.00358683596233923
619 0.00534252125122981 0.00361417406822424
620 0.00538293281107779 0.00364151217410925
621 0.00540638847168884 0.00365737974605649
622 0.0054298441322999 0.00367324731800373
623 0.00546008215260573 0.00369370310352608
624 0.00549032017291155 0.00371415888904843
625 0.00554627464039335 0.00375201165104306
626 0.00560222910787516 0.00378986441303768
627 0.00563670610299021 0.00381318783204447
628 0.00567118309810526 0.00383651125105126
629 0.00570396450329662 0.00385868761666427
630 0.00573674590848798 0.00388086398227729
631 0.00577828786161841 0.00390896679042481
632 0.00581982981474884 0.00393706959857234
633 0.00583226414085591 0.00394548132346003
634 0.00584469846696297 0.00395389304834773
635 0.0058469592535279 0.00395542245287276
636 0.00584922004009282 0.0039569518573978
637 0.00585091563001651 0.00395809891079157
638 0.0058526112199402 0.00395924596418535
639 0.00583650311566513 0.00394834895694447
640 0.00582039501139007 0.0039374519497036
641 0.00579920013734393 0.00392311378228139
642 0.0057780052632978 0.00390877561485918
643 0.00576246235566396 0.00389826095874956
644 0.00574691944803013 0.00388774630263995
645 0.00576415794558765 0.00389940801214334
646 0.00578139644314518 0.00391106972164674
647 0.00582915555932914 0.00394337839223811
648 0.00587691467551311 0.00397568706282948
649 0.00593371693795676 0.004014113351521
650 0.0059905192004004 0.00405253964021251
651 0.00612249261612769 0.00414181862936145
652 0.00625446603185497 0.00423109761851039
653 0.00643702454697237 0.004354597033907
654 0.00661958306208978 0.0044780964493036
655 0.0068956816213308 0.00466487497692355
656 0.00717178018057182 0.0048516535045435
657 0.00753265823599739 0.00509578470185227
658 0.00789353629142297 0.00533991589916104
659 0.00833919384303309 0.00564139976615864
660 0.00878485139464322 0.00594288363315624
661 0.0092892893969413 0.00628413201780476
662 0.00979372739923938 0.00662538040245328
663 0.0103004261881024 0.00696815819162684
664 0.0108071249769654 0.00731093598080039
665 0.0113245625020118 0.00766097844146787
666 0.0118420000270581 0.00801102090213534
667 0.012282005612256 0.00830868125782035
668 0.0127220111974538 0.00860634161350536
669 0.0130746939015815 0.00884492871941089
670 0.0134273766057093 0.0090835158253164
671 0.0136268910200636 0.00921848577465078
672 0.0138264054344179 0.00935345572398515
673 0.0138501436933496 0.00936951447149802
674 0.0138738819522812 0.00938557321901089
675 0.0137769507283102 0.00932
676 0.0136800195043392 0.00925442678098911
677 0.0133892258324262 0.00905770712395643
678 0.0130984321605132 0.00886098746692376
679 0.0126635133450864 0.00856676827142007
680 0.0122285945296597 0.00827254907591639
681 0.0117145481844607 0.00792480072203647
682 0.0112005018392617 0.00757705236815655
683 0.0105660686094806 0.0071478632233185
684 0.00993163537969958 0.00671867407848044
685 0.00922429178319981 0.00624016163771
686 0.00851694818670004 0.00576164919693955
687 0.0077731494068409 0.00525847510820291
688 0.00702935062698177 0.00475530101946627
689 0.00636383158193304 0.00430508256240898
690 0.00569831253688432 0.00385486410535169
691 0.00510598645687492 0.00345416011979241
692 0.00451366037686552 0.00305345613423314
693 0.00402306969227758 0.00272157535230047
694 0.00353247900768964 0.00238969457036779
695 0.00314588450508809 0.00212816639658674
696 0.00275929000248653 0.00186663822280569
697 0.00246680074064983 0.00166877151237923
698 0.00217431147881313 0.00147090480195278
699 0.00193805928277885 0.00131108202908658
700 0.00170180708674456 0.00115125925622039
701 0.00134609536094636 0.000910623040716849
702 0.00112885977697623 0.000763664857986238
703 0.000940642690890984 0.000636337463346596
704 0.000778807072980075 0.000526856926711573
705 0.000640701298512585 0.00043342944457708
706 0.000523723228739862 0.000354294690321085
707 0.000425371691672012 0.000287760640548462
708 0.000343285806516632 0.000232230177767895
709 0.000275273006287421 0.00018622004746862
710 0.00021932690974515 0.000148372948349473
711 0.000173636382234524 0.000117463661904542
712 0.000136587215960478 9.24001891170146e-05
713 0.000106757868111181 7.22208673325381e-05
714 8.29106361894423e-05 5.60884004395637e-05
715 6.39795406784003e-05 4.32816615869416e-05
716 4.90560418282403e-05 3.31860307012419e-05
717 3.73735544990461e-05 2.52829188983993e-05
718 2.82915551451362e-05 1.91390169822441e-05
719 2.12799083020959e-05 1.43956924349006e-05
720 1.59038839877076e-05 1.07588538050622e-05
721 1.18101975255889e-05 7.98950675727568e-06
722 8.71428257918366e-06 5.89514437843629e-06
723 6.38890795901621e-06 4.32204653644242e-06
724 4.65416889892149e-06 3.14850905642083e-06
725 3.36882276469758e-06 2.27898239502759e-06
726 2.42289560370252e-06 1.63907002876225e-06
727 1.73145718138597e-06 1.17131731460409e-06
728 1.22944562371008e-06 8.31710400867739e-07
729 8.6741596285096e-07 5.8680015144124e-07
730 6.08087407722183e-07 4.11366401153259e-07
731 4.23569934196169e-07 2.86541765631507e-07
732 2.93160029103933e-07 1.98320479264991e-07
733 2.01606672694855e-07 1.36385345826559e-07
734 1.37760770584046e-07 9.31940896910492e-08
735 9.35334039822678e-08 6.32746202193652e-08
736 6.30998652682094e-08 4.26865680147382e-08
737 4.22971045914287e-08 2.86136622367428e-08
738 2.81717198999047e-08 1.90579493710156e-08
739 1.86438929058859e-08 1.26124485243164e-08
740 1.22597143922359e-08 8.29360142087503e-09
741 8.01022326787605e-09 5.41885373105065e-09
742 5.20031205484667e-09 3.51797065308338e-09
743 3.35455335815286e-09 2.26932925249848e-09
744 2.15010920599197e-09 1.45453215265313e-09
745 1.36932598131485e-09 9.26338374690528e-10
746 8.66510228365648e-10 5.86187429107425e-10
747 5.44830051169283e-10 3.68573291509516e-10
748 3.40383837040227e-10 2.30267017990854e-10
749 2.11298941113777e-10 1.42942090018053e-10
750 1.30330549703615e-10 8.8167603063401e-11
751 7.98758786792516e-11 5.4035410590594e-11
752 4.86413461626566e-11 3.29054923092958e-11
753 2.94317467538553e-11 1.99103477362567e-11
754 1.76948548930831e-11 1.19704316910018e-11
755 1.05705719944762e-11 7.15090972823717e-12
756 6.27437521867921e-12 4.24456602852804e-12
757 3.70052208339548e-12 2.50337440391471e-12
758 2.16858290122124e-12 1.46702946377314e-12
759 1.26272730978645e-12 8.54225202607889e-13
760 7.30573025239017e-13 4.94226968616209e-13
761 4.19989282165625e-13 2.84119482385906e-13
762 2.39901684692363e-13 1.62291623554863e-13
763 1.36159799500935e-13 9.21110452069073e-14
764 7.67865267866866e-14 5.1945488066625e-14
765 4.30270588041517e-14 2.91074705835055e-14
766 2.39562486141742e-14 1.62062158373915e-14
767 1.32530695837337e-14 8.96559848084383e-15
768 7.28508561856834e-15 4.92830375197144e-15
769 3.97899467154062e-15 2.69175894362127e-15
770 2.1593973805795e-15 1.46081553051104e-15
771 1.16442708357105e-15 7.87725864227815e-16
772 6.23896488802959e-16 4.22061121529231e-16
773 3.3214926833063e-16 2.2469639631361e-16
774 1.75701137852279e-16 1.18860453018699e-16
775 9.23498859141518e-17 6.2473979452597e-17
776 4.82301561303987e-17 3.26273254510252e-17
777 2.50277315297019e-17 1.69310656949291e-17
778 1.29046081857589e-17 8.72986705571416e-18
779 6.61132753641863e-18 4.47251165040489e-18
780 3.36552669125375e-18 2.27675262698222e-18
781 1.70230713851177e-18 1.15159753735111e-18
782 8.55545904735635e-19 5.7877014946065e-19
783 4.27237365663931e-19 2.8902275449135e-19
784 2.11990137054683e-19 1.43409678695423e-19
785 1.04515956158707e-19 7.07042313360025e-20
786 5.12000111727291e-20 3.46364092853487e-20
787 2.4921720943502e-20 1.68593503579966e-20
788 1.20533152944119e-20 8.15397403672774e-21
789 5.79235966644575e-21 3.9184862569292e-21
790 2.76582717747729e-21 1.87106057083576e-21
791 1.31224544533584e-21 8.8772383611697e-22
792 6.18622374544307e-22 4.18493224259364e-22
793 2.89772180349428e-22 1.96028625935858e-22
794 1.34867798631547e-22 9.12370166689411e-23
795 6.237066353968e-23 4.21932687176791e-23
796 2.86597881129587e-23 1.93881237205772e-23
797 1.30853728396559e-23 8.85215293794925e-24
798 5.9363533412988e-24 4.01589685787392e-24
799 2.67592477061318e-24 1.81024229192215e-24
800 1.19852906919417e-24 8.10795592230421e-25
