wl a_phy_star_GH2017 a_phy_star_Ciotti
400 0.0189324800465867 0.0157759779519421
401 0.0190416420022326 0.0158669399707174
402 0.0191508039578785 0.0159579019894927
403 0.0193050545473781 0.0160864352768926
404 0.0194593051368778 0.0162149685642925
405 0.0196467789302696 0.0163711859443631
406 0.0198342527236615 0.0165274033244337
407 0.0200146072590765 0.016677688398932
408 0.0201949617944914 0.0168279734734304
409 0.020388368302864 0.0169891344414779
410 0.0205817748112367 0.0171502954095254
411 0.0207775544056016 0.0173134338127638
412 0.0209733339999665 0.0174765722160021
413 0.0211240249604777 0.0176021393506158
414 0.0212747159209889 0.0177277064852295
415 0.0213909971346117 0.0178246008095771
416 0.0215072783482345 0.0179214951339247
417 0.0216532231367611 0.0180431073981569
418 0.0217991679252877 0.0181647196623891
419 0.0219213818538912 0.0182665575747136
420 0.0220435957824948 0.0183683954870382
421 0.0221432653941715 0.0184514477650504
422 0.0222429350058482 0.0185345000430626
423 0.0223675220204441 0.0186383153905779
424 0.0224921090350399 0.0187421307380932
425 0.022649919253528 0.0188736301782792
426 0.0228077294720161 0.0190051296184652
427 0.0230331726412848 0.0191929859615881
428 0.0232586158105535 0.0193808423047111
429 0.02346626083488 0.0195538678839032
430 0.0236739058592064 0.0197268934630953
431 0.0238067986747753 0.0198376298337783
432 0.0239396914903442 0.0199483662044613
433 0.0240998747948246 0.0200818430798381
434 0.024260058099305 0.0202153199552149
435 0.0243122659911357 0.0202588235294118
436 0.0243644738829663 0.0203023271036086
437 0.0244202414037854 0.0203487968305917
438 0.0244760089246045 0.0203952665575747
439 0.0244712627526199 0.0203913116871932
440 0.0244665165806353 0.0203873568168116
441 0.0243739662269355 0.0203102368443717
442 0.0242814158732358 0.0202331168719318
443 0.0241188594827631 0.0200976625613642
444 0.0239563030922904 0.0199622082507967
445 0.0237593369549293 0.019798081129963
446 0.0235623708175682 0.0196339540091293
447 0.0233915086261224 0.019491578675394
448 0.0232206464346767 0.0193492033416588
449 0.023034359184281 0.0191939746791835
450 0.0228480719338852 0.0190387460167083
451 0.0226772097424395 0.018896370682973
452 0.0225063475509937 0.0187539953492378
453 0.0223865067083825 0.018654134872104
454 0.0222666658657712 0.0185542743949703
455 0.0221325865072061 0.0184425493066919
456 0.0219985071486411 0.0183308242184136
457 0.0218905317359913 0.0182408509172337
458 0.0217825563233416 0.0181508776160537
459 0.0217054310285918 0.0180866109723538
460 0.0216283057338419 0.0180223443286539
461 0.0215143976062114 0.017927427439497
462 0.0214004894785809 0.0178325105503402
463 0.021283021721962 0.0177346275083972
464 0.021165553965343 0.0176367444664542
465 0.021055205466701 0.0175447937300835
466 0.0209448569680589 0.0174528429937129
467 0.0207941660075477 0.0173272758590991
468 0.0206434750470365 0.0172017087244854
469 0.0204702397695985 0.0170573559555594
470 0.0202970044921604 0.0169130031866334
471 0.0200834267528532 0.0167350340194643
472 0.019869849013546 0.0165570648522952
473 0.0196313538713197 0.0163583326156231
474 0.0193928587290933 0.016159600378951
475 0.0191733482748053 0.015976687623805
476 0.0189538378205174 0.015793774868659
477 0.01883281043491 0.0156929256739299
478 0.0187117830493026 0.0155920764792008
479 0.0185468535728376 0.0154546447334424
480 0.0183819240963726 0.0153172129876841
481 0.018196823388973 0.0151629730428042
482 0.0180117226815734 0.0150087330979244
483 0.017921545413866 0.0149335905606752
484 0.0178313681461585 0.0148584480234261
485 0.017749496679424 0.0147902265093446
486 0.0176676252126896 0.0147220049952631
487 0.017584567202959 0.0146527947635863
488 0.0175015091932285 0.0145835845319094
489 0.0173887876085941 0.0144896563603479
490 0.0172760660239598 0.0143957281887865
491 0.0171479193803754 0.0142889466884851
492 0.0170197727367911 0.0141821651881836
493 0.0168785741202491 0.014064507794333
494 0.0167373755037072 0.0139468504004823
495 0.0165843114572037 0.0138193058306778
496 0.0164312474107002 0.0136917612608733
497 0.0161963118974623 0.0134959951769873
498 0.0159613763842244 0.0133002290931014
499 0.0157205081560057 0.0130995194212385
500 0.015479639927787 0.0128988097493756
501 0.0152636891024875 0.0127188631470158
502 0.015047738277188 0.0125389165446559
503 0.0148306009088924 0.0123579812247007
504 0.0146134635405967 0.0121770459047455
505 0.0143619164254127 0.0119674377745242
506 0.0141103693102287 0.0117578296443028
507 0.0138374644211139 0.0115304245973646
508 0.0135645595319992 0.0113030195504263
509 0.0133379298197343 0.011114174489708
510 0.0131113001074695 0.0109253294289897
511 0.0129131474271122 0.0107602135905607
512 0.012714994746755 0.0105950977521316
513 0.0125014170074478 0.0104171285849625
514 0.0122878392681406 0.0102391594177935
515 0.0121169770766949 0.0100967840840582
516 0.0119461148852491 0.00995440875032297
517 0.0117788123227918 0.00981499956937387
518 0.0116115097603345 0.00967559038842477
519 0.0114501399128579 0.00954112479545259
520 0.0112887700653814 0.00940665920248041
521 0.0110977366430011 0.00924747566962363
522 0.0109067032206207 0.00908829213676686
523 0.0107809296630287 0.00898348807165619
524 0.0106551561054367 0.00887868400654552
525 0.0105412479778062 0.00878376711738868
526 0.0104273398501757 0.00868885022823185
527 0.0102968201205991 0.00858009129273964
528 0.0101663003910225 0.00847133235724744
529 0.0100274748604728 0.00835565239858754
