wl a_phy_star_GH2017 a_phy_star_Ciotti
560 0.00553826915217245 0.00519377900503273
561 0.00538916662569584 0.00505395091969893
562 0.00524006409921923 0.00491412283436512
563 0.00510139261368954 0.00478407696076248
564 0.00496272112815985 0.00465403108715984
565 0.00491915619244034 0.00461317596757672
566 0.00487559125672084 0.00457232084799359
567 0.00476330416888043 0.00446701821582862
568 0.00465101708104002 0.00436171558366365
569 0.00455652412187377 0.00427310025386363
570 0.00446203116270752 0.0041844849240636
571 0.0044147846831244 0.00414017725916359
572 0.00436753820354127 0.00409586959426357
573 0.00433072276490507 0.00406134414109473
574 0.00429390732626887 0.00402681868792589
575 0.00430679272979154 0.00403890259653498
576 0.00431967813331421 0.00405098650514408
577 0.00429329373562493 0.00402624326370641
578 0.00426690933793566 0.00400150002226874
579 0.0042810219227462 0.00401473477931679
580 0.00429513450755674 0.00402796953636485
581 0.00432335967717783 0.00405443905046096
582 0.00435158484679892 0.00408090856455707
583 0.00424972879990543 0.00398538814412328
584 0.00414787275301194 0.00388986772368949
585 0.00414971352494375 0.00389159399634793
586 0.00415155429687556 0.00389332026900637
587 0.00413866889335289 0.00388123636039727
588 0.00412578348983022 0.00386915245178818
589 0.00414787275301194 0.00388986772368948
590 0.00416996201619366 0.00391058299559079
591 0.0040736282850956 0.00382024139313232
592 0.00397729455399754 0.00372989979067385
593 0.00398465764172478 0.00373680488130762
594 0.00399202072945202 0.00374370997194139
595 0.00393925193407347 0.00369422348906605
596 0.00388648313869492 0.00364473700619071
597 0.0038527356532784 0.00361308867411927
598 0.00381898816786188 0.00358144034204783
599 0.00379014940759686 0.00355439540373224
600 0.00376131064733183 0.00352735046541665
601 0.0037238816180517 0.00349224958802833
602 0.00368645258877156 0.00345714871064
603 0.00371774571161233 0.00348649534583352
604 0.0037490388344531 0.00351584198102703
605 0.00375394755960459 0.00352044537478288
606 0.00375885628475609 0.00352504876853872
607 0.00383187357138455 0.00359352425065693
608 0.00390489085801302 0.00366199973277513
609 0.00397177223820211 0.00372472097269853
610 0.00403865361839121 0.00378744221262192
611 0.00409510395763339 0.00384038124081414
612 0.00415155429687556 0.00389332026900637
613 0.00419757359517081 0.00393647708546742
614 0.00424359289346606 0.00397963390192847
615 0.00434667612164742 0.00407630517080123
616 0.00444975934982879 0.00417297643967398
617 0.00455222898736621 0.00426907228432726
618 0.00465469862490364 0.00436516812898054
619 0.0046724927535778 0.00438185543134548
620 0.00469028688225196 0.00439854273371042
621 0.00472035282380486 0.00442673852046497
622 0.00475041876535776 0.00445493430721953
623 0.00479398370107726 0.00449578942680265
624 0.00483754863679677 0.00453664454638578
625 0.00489522615732681 0.00459073442301697
626 0.00495290367785686 0.00464482429964815
627 0.00496272112815985 0.00465403108715984
628 0.00497253857846283 0.00466323787467154
629 0.00506334999376546 0.00474840065915468
630 0.00515416140906809 0.00483356344363782
631 0.00520999815766633 0.00488592704761056
632 0.00526583490626457 0.00493829065158331
633 0.00525479027467371 0.00492793301563266
634 0.00524374564308285 0.004917575379682
635 0.00528915135073416 0.00496015677192357
636 0.00533455705838548 0.00500273816416515
637 0.0053149221577795 0.00498432458914176
638 0.00529528725717353 0.00496591101411838
639 0.00528240185365086 0.00495382710550929
640 0.00526951645012819 0.00494174319690019
641 0.00525417668402977 0.00492735759141317
642 0.00523883691793135 0.00491297198592616
643 0.00519895352607547 0.00487556941165991
644 0.00515907013421959 0.00483816683739367
645 0.00520999815766633 0.00488592704761056
646 0.00526092618111307 0.00493368725782746
647 0.00526522131562063 0.00493771522736383
648 0.00526951645012819 0.00494174319690019
649 0.00530203675425683 0.00497224068053267
650 0.00533455705838548 0.00500273816416515
651 0.00542720924561991 0.00508962722130673
652 0.00551986143285435 0.00517651627844831
653 0.00575793460270178 0.00539978087560682
654 0.00599600777254921 0.00562304547276533
655 0.00626046534008592 0.00587105331136151
656 0.00652492290762263 0.00611906114995769
657 0.00688141907174984 0.00645338262147597
658 0.00723791523587705 0.00678770409299425
659 0.00774780906098843 0.00726588161938271
660 0.00825770288609981 0.00774405914577117
661 0.00875164335446883 0.00820727564245312
662 0.00924558382283786 0.00867049213913508
663 0.0097849299988582 0.00917629002805861
664 0.0103242761748785 0.00968208791698214
665 0.0109642512165045 0.0102822553779005
666 0.0116042262581304 0.0108824228388189
667 0.0120466251124088 0.0112973037010644
668 0.0124890239666871 0.01171218456331
669 0.012945535405776 0.0121403001826037
670 0.0134020468448649 0.0125684158018973
671 0.0135971686696368 0.0127514007036922
672 0.0137922904944086 0.012934385605487
673 0.0137628381434997 0.0129067652429519
674 0.0137333857925907 0.0128791448804169
675 0.0137769507283102 0.01292
676 0.0138205156640297 0.0129608551195831
677 0.0135523765526294 0.0127093947356701
678 0.0132842374412291 0.012457934351757
679 0.0128442929495265 0.0120453551863893
680 0.0124043484578239 0.0116327760210217
681 0.0118785012759701 0.0111396374649267
682 0.0113526540941164 0.0106464989088318
683 0.0106255491810514 0.00996462120874716
684 0.00989844426798648 0.00928274350866254
685 0.00915661317946704 0.00858705562731038
686 0.0084147820909476 0.00789136774595822
687 0.00761956861640566 0.00714561795751125
688 0.00682435514186373 0.00639986816906427
689 0.00614020157387433 0.00575827016434329
690 0.00545604800588494 0.00511667215962232
691 0.00488049998187233 0.00457692424174943
692 0.00430495195785973 0.00403717632387654
693 0.00374781165316523 0.00351469113258807
694 0.00319067134847072 0.0029922059412996
695 0.00282006259953297 0.00264464971273327
696 0.00244945385059522 0.00229709348416693
697 0.00217027010760403 0.00203527546430321
698 0.00189108636461284 0.0017734574444395
699 0.00164074138188668 0.00153868436289137
700 0.00139039639916051 0.00130391128134325
701 0.00133246390369159 0.00124958228966584
702 0.00111742819178329 0.00104792217977329
703 0.000931117117142723 0.000873199983851542
704 0.000770920354376741 0.000722967743368649
705 0.000634213130870728 0.000594763951213958
706 0.00051841965886434 0.000486173038186426
707 0.00042106409489942 0.000394873162674637
708 0.000339809466033288 0.000318672715590714
709 0.000272485408671781 0.000255536333798823
710 0.000217105859527052 0.000203601490664078
711 0.00017187802469837 0.000161186907240635
712 0.000135204042932823 0.000126794112074634
713 0.000105676766906921 9.9103484897553e-05
714 8.20710279224714e-05 7.69660646734697e-05
715 6.33316412804528e-05 5.93923010599175e-05
716 4.85592677090579e-05 4.55387952801352e-05
717 3.69950850195479e-05 3.46939252290687e-05
718 2.80050560338395e-05 2.62630919637168e-05
719 2.10644137919585e-05 1.97541699581504e-05
720 1.57428306767365e-05 1.47635987349127e-05
721 1.16905996074836e-05 1.09634236129125e-05
722 8.6260359557048e-06 8.08948124628848e-06
723 6.32420962613827e-06 5.9308325899579e-06
724 4.6070376879815e-06 4.32047178672183e-06
725 3.33470782392283e-06 3.12728309295241e-06
726 2.39835975073635e-06 2.24917752778479e-06
727 1.71392329393543e-06 1.60731423043725e-06
728 1.21699543930793e-06 1.14129616821146e-06
729 8.58631931672522e-07 8.05223505257439e-07
730 6.01929510038249e-07 5.64488428757562e-07
731 4.19280583218583e-07 3.93200588578175e-07
732 2.90191295594053e-07 2.72140883205076e-07
733 1.99565069387358e-07 1.8715176872821e-07
734 1.36365713361444e-07 1.27883524545779e-07
735 9.25862225007266e-08 8.68271955311048e-08
736 6.24608740487609e-08 5.85756970917883e-08
737 4.18687759677917e-08 3.92644639711372e-08
738 2.78864343200341e-08 2.61518487305377e-08
739 1.84550924415337e-08 1.73071530156993e-08
740 1.21355643672512e-08 1.13807107767827e-08
741 7.9291064174321e-09 7.43590195925654e-09
742 5.1476502349313e-09 4.8274572760608e-09
743 3.32058291888299e-09 3.11403678201513e-09
744 2.12833576958851e-09 1.9959495163598e-09
745 1.35545927534165e-09 1.27114730848442e-09
746 8.57735369257242e-10 8.04382710611814e-10
747 5.39312739566334e-10 5.05766532276164e-10
748 3.36936883830638e-10 3.15978813087167e-10
749 2.09159187447481e-10 1.96149115657968e-10
750 1.29010735841374e-10 1.20986039649936e-10
751 7.90670023860167e-11 7.414889484421e-11
752 4.81487715277033e-11 4.51538326880717e-11
753 2.91337013036977e-11 2.73215334994482e-11
754 1.75156650190947e-11 1.64261596422549e-11
755 1.04635273492886e-11 9.81267742179041e-12
756 6.21083672053473e-12 5.82451167981719e-12
757 3.66304813462215e-12 3.43520005497784e-12
758 2.14662238788834e-12 2.0130986746237e-12
759 1.24994009288699e-12 1.17219160600719e-12
760 7.23174756695822e-13 6.78192006400245e-13
761 4.15736191252902e-13 3.89876664068341e-13
762 2.37472280613642e-13 2.22701084298976e-13
763 1.34780954776733e-13 1.26397340750958e-13
764 7.60089353262282e-14 7.12810449700518e-14
765 4.25913381784787e-14 3.99420815329749e-14
766 2.37136517013232e-14 2.22386205789004e-14
767 1.31188601831471e-14 1.23028438519392e-14
768 7.21131199443446e-15 6.76275562027221e-15
769 3.9387007240569e-15 3.69370656528847e-15
770 2.13752988594024e-15 2.00457174239565e-15
771 1.15263532016669e-15 1.08093936243468e-15
772 6.17578497845367e-16 5.79164021815501e-16
773 3.28785703842697e-16 3.08334650926683e-16
774 1.73921871226947e-16 1.63103622896368e-16
775 9.14146895240267e-17 8.57285339798328e-17
776 4.77417454792989e-17 4.47721243805448e-17
777 2.47742840679329e-17 2.32332797343866e-17
778 1.27739275371383e-17 1.19793666272383e-17
779 6.54437683491218e-18 6.13730500852535e-18
780 3.33144512871175e-18 3.12422334316028e-18
781 1.68506844379047e-18 1.58025420306074e-18
782 8.46882077663462e-19 7.94204512971642e-19
783 4.22910875835163e-19 3.96605070566328e-19
784 2.09843383878399e-19 1.96790753859468e-19
785 1.03457558046544e-19 9.70223147575479e-20
786 5.0681525793466e-20 4.75290451540937e-20
787 2.46693470154635e-20 2.31348699523788e-20
788 1.19312554040201e-20 1.11891101928073e-20
789 5.73370237849412e-21 5.37705593864965e-21
790 2.73781857122421e-21 2.56752140860384e-21
791 1.29895677484872e-21 1.2181593635636e-21
792 6.12357792776851e-22 5.74268053845853e-22
793 2.86837754450155e-22 2.68995938257997e-22
794 1.33502037567786e-22 1.25197974456816e-22
795 6.17390567021118e-23 5.78987780621265e-23
796 2.83695600296246e-23 2.66049231655855e-23
797 1.29528616478775e-23 1.21471707194748e-23
798 5.87623787758886e-24 5.51072547733209e-24
799 2.64882657594892e-24 2.48406487300093e-24
800 1.18639196639349e-24 1.11259628549778e-24
